movie_id,display_title,display_year,genres_json,top_tags_json,rating_count,rating_mean,weighted_rating,tmdb_vote_average,tmdb_vote_count,tmdb_popularity,feature_text,genre_Action,genre_Adventure,genre_Animation,genre_Children,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Fantasy,genre_Film-Noir,genre_Horror,genre_IMAX,genre_Musical,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Thriller,genre_War,genre_Western
7943,绣巾蒙面盗,1946,"[""Crime"",""Film-Noir""]",[],1,4.0,3.5398987541079654,7.363,437.0,1.9913,"绣巾蒙面盗 killers, the crime film-noir  　　两个神秘的来客来到乔治开设的快餐店等待每夜来此吃晚餐的皮特·拉恩，他们以枪威胁乔治支走所有客人，等拉恩到来，可是碰巧他没有来，杀手决定去他家干掉他，乔治派人去报信想让拉恩离开，而因为不愿再躲躲藏藏终于被两个杀手枪杀。保险公司的理赔员希望从他的保单受益人奎尼那里找到线索，于是顺藤摸瓜找到了他的受益人奎尼，她是一家旅馆的服务员，多年前曾经救过因为陷入绝望而想要自杀的拉恩，他也设法找到了拉恩的昔日好友警官塞姆和已经成为塞姆妻子的拉恩女友劳莱，从他们这里了解到拉恩的一些情况，拉恩是个因残退役的职业拳击手，退役以后混迹黑社会无法自拔，他更为了一个神秘女人凯蒂而顶罪坐牢，出狱后，他参加也一次精心谋划的团队抢劫，然而，凯蒂在这件事里横插一杆，所有人的命运改变了……",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7944,巫山风雨夜,1964,"[""Drama"",""Thriller""]",[],1,3.0,3.4629756771848883,7.202,166.0,1.5595,"巫山风雨夜 night of the iguana, the drama thriller  描述有自毁倾向的传教士理查德·伯顿，在墨西哥的旅游区客串当导游。他带领的一群游客之中，有三个形象个性差异甚大的女性：德博拉·克尔饰演的艺术家、埃瓦·加德纳饰演的大饭店老板、性感少女休·莱昂。有酗酒嗜好的导游在面对这些女人的性诱惑时，内心产生了很大的冲突和矛盾。",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7951,夜行骇传,1990,"[""Fantasy"",""Horror""]",[],1,2.0,3.386052600261811,6.4,526.0,2.3821,"夜行骇传 nightbreed fantasy horror  一个变态杀人心理医生，为摆脱其杀人罪名，便一再催眠他的病患 ""波恩""，让波恩误以为自己就是那一连串灭门血案的杀人狂，并且还通知警察逮捕他。波恩，是夜行族的一员，本以为在他找到夜行族的栖息国度之后，便可快乐的过属于自己的生活，没想到却一再受到变态杀人医生的阻挠，甚至还以将杀害波恩挚爱的女友来胁迫波恩就范…。在这些 〃自然人类〃（变态杀人医生 &.欲毁灭夜行族的地方警察）与 〃夜行族群〃的打斗过程同时，波恩也发现了自己与生俱来的重要使命….。本片内容极具神秘色彩，将带您进入不一样的想像国度。",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7976,天地无伦,2003,"[""Drama""]",[],1,4.5,3.5783602925695037,5.977,680.0,3.9315,天地无伦 ken park drama  肖恩（james bullard 饰）有个可爱的女友，同时又和女友的母亲保持着不伦的关系；泰特（james ransone 饰）沉湎于自渎之中，在祖父母的严加管教之下，他的自由被完全剥夺，压抑难耐；克劳德（stephen jasso 饰）的父亲沉溺酒精、崇尚暴力，并且对儿子存有非分之想；蜜桃（tiffany limos 饰）是个青春逼人、性感靓丽的女孩，而她的父亲却是个严肃的清教徒。 少年或选择忘却，或继续堕落……,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7979,蒙特雷流行音乐节,1968,"[""Documentary"",""Musical""]",[],1,3.5,3.5014372156464266,7.353,95.0,0.5249,蒙特雷流行音乐节 monterey pop documentary musical  这部音乐会电影以 1960 年代流行艺术家的表演为特色，重点介绍了 1967 年加州音乐节的音乐。尽管并非所有在蒙特利流行音乐节上表演的音乐家都在电影中，但一些著名的表演包括 mamas and the papas、simon & garfunkel、jefferson airplane、the who、otis redding 和 jimi hendrix experience。亨德里克斯在表演后的滑稽动作——点燃一把吉他，折断它，然后把一个部分扔给观众——被捕捉到了。,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7980,遥远的桥,1977,"[""Action"",""Drama"",""War""]",[],7,3.7857142857142856,3.606246515968607,7.21,932.0,4.2499,"遥远的桥 bridge too far, a action drama war  欧战尾声，盟军上下逐渐弥漫着乐观的情绪。为了提前结束战争，各地盟军将领认为只要一番猛攻，便可提早直捣柏林结束战争。于是轻率地将大批伞兵空投在德军营地背后，去攻占阿纳姆的那座横跨莱茵河的大桥。不料遭遇德军的顽强抵抗，盟军付出了伤亡惨重的代价。这场堪称二战中最具戏剧性的战役，终以盟军的惨痛失败而告终。 由奥斯卡金像奖得奖导演理查德·阿滕伯勒执导的战争巨片《遥远的桥》，根据科尼利厄斯·瑞恩的同名小说改编而成。影片表现和讴歌了盟军在二战中浴血奋战的斗争精神，被誉为电影史上的超级战争巨片。本片的明星阵容空前强大，聚集了诸如詹姆斯·卡恩、迈克尔·凯恩、肖恩·康纳利、罗伯特·雷德福、安东尼·霍普金斯等数国的数十位明星。本片荣获1978年第31届英国电影和电视艺术学院奖最佳摄影、最佳男配角、最佳原声等多项大奖与提名。",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7981,无间道,2002,"[""Crime"",""Drama"",""Thriller""]","[""police""]",9,4.333333333333333,3.8580325620668354,7.8,1859.0,11.8983,无间道 infernal affairs (mou gaan dou) crime drama thriller police 1991年，香港黑帮三合会会员刘健明（陈冠希 饰）听从老大韩琛（曾志伟 饰）的吩咐，加入警察部队成为黑帮卧底，韩琛许诺刘健明会帮其在七年后晋升为见习督察。1992年，警察训练学校优秀学员陈永仁（余文乐 饰）被上级黄志诚（黄秋生 饰）要求深入到三合会做卧底，终极目标是成为韩琛身边的红人。2002年，两人都不负重望，也都身背重压，高级警司刘健明（刘德华 饰）逐渐想成为一个真正的好人，帮派干部陈永仁（梁朝伟 饰）则盼着尽快回归警察身份。重案组从陈永仁手中获悉一批毒品交易情报，锁紧目标人物韩琛，没料情报被刘健明泄出，双方行动均告失败。但此事将双方均有卧底的事实暴露，引发双方高层清除内鬼的决心。命运迥异又相似的刘健明和陈永仁开始在无间道的旅程中接受严峻考验……,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7982,蔷花，红莲,2003,"[""Drama"",""Horror"",""Mystery"",""Thriller""]",[],4,3.25,3.4386677377127217,7.098,1331.0,5.3254,"蔷花，红莲 tale of two sisters, a (janghwa, hongryeon) drama horror mystery thriller  蔷花（林秀晶 饰）和红莲（文根英 饰）是一对如花似玉的姐妹。在一个充满阳光的午后被父亲开车带到了位于郊外的别墅居住。然而她们对居住在这里的继母心生排斥，红莲夜晚看见鬼魂，继母养的小鸟被毒死，但是在蔷花的眼中，继母一直企图伤害自己和红莲。自己懂得保护自己不紧要，但是妹妹红莲尚且不懂得反抗，蔷花十分强悍地捍卫着妹妹的利益。但父亲却处处责怪自己，不明白整件事情都是继母的所为。蔷花与父亲的争吵越发激烈，直到一天父亲说出了真相",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7983,丹尼玫瑰,1984,"[""Comedy""]","[""show business""]",5,4.2,3.706981400200209,7.147,491.0,1.1801,丹尼玫瑰 broadway danny rose comedy show business 当一个倒霉的星探试图调和一位酒吧歌手与其情妇之间的关系时，却被一名善妒的匪徒误认为情妇的情人。,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7984,活魔人,1986,"[""Horror"",""Sci-Fi""]",[],1,4.0,3.5398987541079654,6.511,658.0,3.0029,活魔人 from beyond horror sci-fi  爱德华博士是一位有虐待癖的科学家，与其助手杰弗瑞发明了可以透视外层空间的机器。  　　一次实验中爱德华博士被外层空间的怪兽吃掉头颅，致使杰弗瑞被警方嫌疑，警方派出了警官肯和美丽的精神科医生芭芭拉调查。  　　为了澄清真相，芭芭拉要求杰弗瑞再现当时情景，杰弗瑞无奈打开机器以至使已经死亡的爱德华在外层空间以怪兽状现身，并迷上了芭芭拉医生 。此时的芭芭拉医生也难以自抑，原来此机器可刺激脑垂体使人具有超能感觉。无法自抑的芭芭拉再次启动机器，以享受这超能感觉，代价是牺牲了肯警官，并使自己与杰弗瑞一同关进了精神病院。  　　经历磨难的芭芭拉想毁掉机器，寻找更强超能感觉的杰弗瑞也逃出了精神病院，而此时深迷芭芭拉的爱德华博士也在外层空间启动了机器企图占有芭芭拉。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7986,机械威龙,1990,"[""Sci-Fi""]",[],1,1.0,3.3091295233387346,5.456,149.0,1.0253,机械威龙 robot jox sci-fi  50年前的一场核子战争几乎摧毁了人类，战争已经被废止，两国之间的领土争端通过机器人单挑来解决，同盟国机器人战士亚历山大，已经接连杀死了合纵国的九位机器人战士，为了争夺阿拉斯加，下一场战斗合纵国非胜不可，合纵国的机器人战士阿基里斯在前面的战斗中同样已经连胜九场，这次将由他来迎战亚历山大。这最后一战，不仅是为国家，更是为个人的恩怨情仇……,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7987,恶魔娃娃,1986,"[""Horror""]",[],1,2.5,3.42451413872335,6.384,370.0,1.7554,恶魔娃娃 dolls horror  森林深处住有一对以制作人偶为乐的老夫妇。一个暴风雨的夜晚，少女茱蒂与她的父亲、继母，及一群青少年来到老夫妇的居所，虽受到热情的款待，但在他们善良的笑容背后却藏有恐怖的事实，房子里的人偶接连攻击来访的人们…,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7988,星河叛变,1996,"[""Comedy"",""Sci-Fi""]",[],1,2.0,3.386052600261811,5.464,195.0,2.1487,星河叛变 space truckers comedy sci-fi  　　海王星中某处正在秘密研究制作宇宙中最强、最冷血的生化战士以便征服地球，强是一位星际货柜车的驾驶在宇宙中跑单，某日认识伙伴麦克和辛蒂二人，在同时也得罪了货运站中最强最有势力的公司，急需离开太空货运站的强在地下货运站中接了一批急件送往地球的诡异货物，途中经过小行星陨石区遭受到了陨石强烈撞击，又遭到星际大盗的洗劫，但这次星际大盗强劫了致命的死神，强和麦克、辛蒂三人如何逃离星际大盗和生化战士的魔掌解救地球的毁灭浩劫？,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7991,死亡车神,1975,"[""Action"",""Sci-Fi""]",[],3,3.6666666666666665,3.5345789202269033,6.1,558.0,2.6703,死亡车神 death race 2000 action sci-fi  　　不久的将来，「死亡赛车」成为最炙手可热的运动盛事，参赛者之间必须一边竞速一边撞倒路人才能得分，有死忠赛车迷甚至会牺牲自己的生命让喜欢的车手赢得比赛，此时更有野心勃勃的车队想让比赛更加血腥，而这将危及所有车手和观众的性命...，他们的阴谋真能得逞？！  　　席维斯史特龙主演，五个全美著名的赛实手，在一场跨越全洲的大赛中，彼此勾心斗角的想争取全国冠军之名，不惜撞死沿途路人及车迷为他们准备的目标．．．因为这项比赛计分方式，就是以撞死人命来分胜负。  　　这是一部暴力影片，在一场死亡大赛中，众人以杀戮为人生最大乐趣，他们要比出谁杀人最快，谁杀人最多，而杀死老人和儿童就可以获得高分奖励，是一场货真价实的血腥场面……,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7993,血流成河,1959,"[""Comedy"",""Horror""]",[],1,2.5,3.42451413872335,6.63,162.0,0.668,"血流成河 bucket of blood, a comedy horror  　　描述一個對別人的藝術才華感到忌妒的年輕男子，意外殺死房東的貓後、怕被發現而將貓封在陶土裡、做成雕塑品，卻意外大受讚賞。而他為了繼續做出讓大家讚賞的作品，開始如法炮製，而鎮上也開始有人神秘失蹤...",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8008,蓬岛仙舞,1954,"[""Fantasy"",""Musical"",""Romance""]",[],3,4.0,3.6012455868935698,6.53,168.0,1.4447,蓬岛仙舞 brigadoon fantasy musical romance  两名纽约客在苏格兰高地旅游时因浓雾而迷了路， 结果发现了世外桃源般的古朴乡村。两人加入了乡民的舞蹈节庆，得到友善的接待。吉恩·凯利更爱上了一名美丽的村姑。欢乐过后，两人还是不得不回到纽约去，但吉恩·凯利对于那段梦幻般的爱情难以忘怀，于是重回苏格兰……,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8010,情系我心,1992,"[""Drama""]",[],1,4.0,3.5398987541079654,7.475,151.0,1.6527,"情系我心 power of one, the drama  1930年的非洲，种族歧视仍然很严重。白人儿童p.k.在这里长大，作为一个英国孤儿，他备受歧视和欺侮，唯一的朋友是来自德国的作曲家多克。随着战争的爆发，多克被英国兵抓入监狱。p.k.也随之入狱。在狱中他结识了黑人拳击手皮尔，后者不仅教会了他如何用拳头保护自己，也让他明白了种族歧视的根源。当目睹了皮尔为自己的理想付出了生命之后，p.k.立志此生将为消除种族歧视而战。出狱后的他，无视当局的禁令跑到种族隔离限去教书。还邂逅了美丽迷人的玛丽亚，两人坠入爱加，玛丽亚不幸成为种族斗争的牺牲品。深爱着她的p.k.抑止住自己复仇的冲动。毅然的在消除种族歧视的路上坚定的走下去...",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8011,地下气象台,2002,"[""Documentary""]","[""politics""]",4,4.0,3.6261677377127217,6.644,52.0,0.4146,"地下气象台 weather underground, the documentary politics 六十年代美国是理想主义激情澎湃的时代，涌现出大量左翼激进组织，其中“学生争取民主社会”(students for democratic society,简称sds)是反战先锋，从它分化出来的“气象预报员”（the weathermen）更是激进中的极端，悍然打出推翻美国政府的旗帜，宣传“把越战带回家来”的行动纲领，号召暴力革命，砸烂资本主义。“气象预报员”的名称来自鲍勃•迪伦的歌词“你不需要气象预报员来瞭解天气”。他们的典型行动，是一系列事先张扬的大规模爆炸，攻击物件直指象徵美国国家机器的机构和建筑，如国会大厦、银行，石油财团，fbi等，其核心成员被视作“恐怖分子”，虽多年通缉在逃，却连年隐身试法，无一落网，是歷史上羞辱fbi最漂亮的一笔记载。",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8012,菊次郎的夏天,1999,"[""Comedy"",""Drama""]",[],3,3.6666666666666665,3.5345789202269033,7.51,597.0,3.3009,"菊次郎的夏天 kikujiro (kikujirô no natsu) comedy drama  小学三年级的正男自幼丧父，和婆婆两人生活在一起。 对他来说，暑假既无聊又寂寞。 于是，正男背上行囊出发去寻找住在另一个城市的母亲。 邻居的阿姨发现后，叫丈夫菊次郎与之同行。 生性游手好闲的菊次郎带着正男，一老一小踏上了一次心灵的旅行。 《菊次郎的夏天》由日本北野武工作室制作，灵感是从导演北野武父亲的生活故事中提取而来的。相比于过去北野武的作品，影片的主题不再是暴力与血腥，而是将视角投注在人与人的关系上，风格轻松而温馨。影片曾获得第52届戛纳电影节主竞赛单元金棕榈奖提名的殊荣。",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8014,春夏秋冬又一春,2003,"[""Drama""]","[""in netflix queue""]",10,4.25,3.841758354700161,7.792,1200.0,3.0517,"春夏秋冬又一春 spring, summer, fall, winter... and spring (bom yeoreum gaeul gyeoul geurigo bom) drama in netflix queue 影片完全取景于一个树影环绕的湖泊，湖面漂浮着一座小小的佛寺木筏，置身于令人屏息的自然景观中。全片分为五个篇章，每个季节象征人生中的一个阶段。[索尼影业经典]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8015,幻象天堂,1970,"[""Adventure"",""Animation"",""Children"",""Fantasy""]",[],1,3.5,3.5014372156464266,6.892,83.0,0.7227,"幻象天堂 phantom tollbooth, the adventure animation children fantasy  the phantom tollbooth, based upon the children's adventure novel by norton juster, tells the story of a bored young boy named milo. unexpectedly receiving a magic tollbooth and, having nothing better to do, milo drives through it and enters a kingdom in turmoil following the loss of its princesses, rhyme and reason.",0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8016,亡命大煞星,1972,"[""Action"",""Crime"",""Drama"",""Thriller""]",[],2,4.0,3.5727631288145387,7.138,650.0,2.2176,"亡命大煞星 getaway, the action crime drama thriller  　　身陷牢狱的重犯达克，马寇伊知道他的妻子为了救他出狱，不惜牺牲色相和领袖政客发生关系。然而他不知道的是在这样邪恶的交易后隐藏着不为人知的阴谋陷阱正等待着他……",1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8019,鬼水怪谈,2002,"[""Drama"",""Horror"",""Mystery"",""Thriller""]","[""remade""]",1,4.0,3.5398987541079654,6.815,702.0,3.5504,鬼水怪谈 dark water (honogurai mizu no soko kara) drama horror mystery thriller remade 虽然渴望幸福美满的家庭，但松原淑美（黑木瞳 饰）和丈夫滨田邦夫（小日向文世 饰）的婚姻仍旧无可避免地走向破败边缘。经过一番令人精疲力尽的拉锯战，淑美总算取得了5岁女儿郁子（菅野莉央 饰）的监护权。在此之后，母子二人通过中介搬到一所便宜、老旧的公寓，准备展开全新的人生。她们的生活起初充满快乐，但一切很快朝怪异的方向发展。莫名其妙的渗水、怪异莫测的声响时时刻刻困扰着母子二人，甚至郁子也开始出现奇怪的举动。似乎，有一个阴森的幽灵正慢慢侵入淑美母子的生活之中……  　　本片根据鈴木光司的短篇作品改编，并荣获2002年布鲁塞尔国际奇幻电影节银鸦奖。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8024,爱情有什么道理,1993,"[""Comedy"",""Drama"",""Romance""]",[],2,3.5,3.501334557385967,6.166,148.0,1.3044,"爱情有什么道理 thing called love, the comedy drama romance  　　本片男主角瑞凡费尼克斯，21岁时就获得威尼斯影帝宝座，但却不幸在1993年10月，因吸毒过量意外猝逝，喜欢他的观众不要错过了本片！ 四位志同道合的乡村乐手，为了实现自我的梦想，前往乡村音乐之都，开创音乐事业。而就在这创业期间，他们却因彼此间的勾心斗角，使得关系变得复杂万分，并也与原本的计划脱节。 虽然，对他们而言，在音乐上的成就，就像爱情一般，是件兴奋但却无所预知的事，但他们深信，只要坚守自己的梦想，美梦终将会成真！",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8025,小偷,1997,"[""Drama""]",[],1,4.5,3.5783602925695037,7.069,102.0,1.1328,小偷 the thief drama  1952年的苏俄还没有褪去战争的阴霾，6岁的桑亚和母亲卡嘉在一列火车上偶遇一位风度翩翩的军人托杨，于是桑亚又有了父亲。卡嘉非常享受婚姻带给自己的甜蜜，而小桑亚似乎也开始接受这个崇尚武力的继父。但有天他们却发现托杨其实是一个以军人身份做掩护的惯偷。托杨总是带着他们奔走于各地，在一个地方混熟后，便制造机会把邻居家洗劫一空，然后又寻找新的目标。后来托杨因为盗窃进了监狱，在惟一的一次探访机会中，小桑亚在大雪中追赶着囚车呼喊自己的父亲。后来卡嘉死于难产，桑亚也进了孤儿院。多年后的一天，当桑亚再一次见到托杨时竟然内心满怀激动，然而此时的托杨已经认不出他来了,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8033,偷龙转凤,1966,"[""Comedy"",""Crime"",""Romance""]","[""in netflix queue""]",3,3.6666666666666665,3.5345789202269033,7.5,657.0,1.7921,偷龙转凤 how to steal a million comedy crime romance in netflix queue 尼科尔是喜好临摹名作制造赝品的富有收藏家的女儿，家里有丰富的名作收藏，而父亲则把自己作的赝品变卖出去，成为世人羡慕的富有收藏家。某日父亲把赝品维纳斯雕像贡献给市博物馆当展品，当晚全家所有人都到会场参与仪式时就只有尼科尔一人在家，这时小偷西蒙闯入住宅试图偷走某幅父亲的赝品，尼科尔发现后不小心用枪把西蒙的手臂射伤，西蒙则借口和尼科尔进一步的接触，两人关系渐渐拉近。次日博物馆派人来给收藏家签收一份维纳斯雕像的保护协议，没有看清楚条款的父亲盲目签了名，待他知道该协议可能将断送他的制作赝品生业同时也可能让他们家破人亡后，尼科尔找到小偷西蒙，两人蓄意合伙把雕像从博物馆内偷出来，西蒙看在美女尼科尔的份上答应参与行动。几经周折他们才把雕像偷出来，当西蒙猜透尼科尔偷雕像的目的后，西蒙和尼科尔在偷窃行动中居然破天荒成了恋人。次日西蒙约尼科尔出来相见讨论维纳斯雕像的安置...,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8035,司汤达综合症,1996,"[""Crime"",""Horror"",""Thriller""]",[],2,2.0,3.2870488431002527,5.452,291.0,1.6016,"司汤达综合症 stendhal syndrome, the (sindrome di stendhal, la) crime horror thriller  　　1817年，法国大作家司汤达来到意大利，在佛罗伦萨终日沉醉于文艺复兴时期的大师杰作。一天，他到圣十字教堂参观米开朗基罗、伽利略和马基雅维利的陵墓，刚走出教堂大门，突然感到头脑纷乱，心脏剧烈颤动，每走一步都像要摔倒。医生诊断这是由于频繁欣赏艺术珍品使心理过于激动所至，这种 因强烈的美感而引发的罕见病症从此被称为“司汤达综合症”。 　　直到今天，佛罗伦萨的医生仍会不时碰到“司汤达综合症”患者，病情严重的甚至要住几天医院。他们多半是狂爱艺术且极具鉴赏力的游客，野心勃勃，要在几天之内扫遍这座文艺复兴中心城市的艺术宝藏，结果却在接踵而来的视觉冲击中不堪重负。但意大利人对“司汤达综合症”有百分之百的免疫力，对他们来说，文艺复兴的辉煌，像空气一样无所不在，从幼年到迟暮，他们的生活里一直流动着达芬奇、米开朗基罗、拉斐尔那个天才时代的气息 　　电影中的女警官，和当年的司汤达一样，被乌菲齐美术馆美不胜收的藏品折磨得当场昏倒。佛罗伦萨警校肯定不设心理测试这一关，否则她无法毕业。而歹徒又怎么知道她有这个毛病？大概是阿金托透露给他的……",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8042,穷街陋巷,1973,"[""Crime"",""Drama""]",[],7,4.0,3.68519388438966,7.053,2285.0,3.3427,穷街陋巷 mean streets crime drama  马丁·斯科塞斯以这部刻画1970年代纽约市粗粝写照的电影，确立了一代标志性导演的地位。这部美国独立电影最具影响力的作品之一，将故事背景设定在斯科塞斯少年时代封闭的小意大利区。影片跟随深陷罪恶感的小混混头目查理，展现他周旋于情绪暴烈的好友约翰尼所欠的债务、与倔强女友特蕾莎的压力之间。当这些交织的人生逐渐失控，斯科塞斯通过从富有冲击力的剪辑节奏到精心编排的原声配乐等方方面面，展现了他早熟的电影风格掌控力，创造出一部关于罪孽与救赎的震撼影像。[标准收藏],0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8043,我的熊老爸,1993,"[""Comedy"",""Drama""]",[],1,1.5,3.347591061800273,6.402,61.0,1.4563,"我的熊老爸 jack the bear comedy drama  story of the relationships between two sons and their father, who moves the family to california and becomes a tv horror show host after the death of his wife.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8044,逃亡,1932,"[""Crime"",""Drama"",""Film-Noir""]",[],3,3.6666666666666665,3.5345789202269033,7.777,231.0,0.871,逃亡 i am a fugitive from a chain gang crime drama film-noir  剧情描述在第一次世界大战后的乔治亚洲，退伍老兵詹姆斯．艾伦拒绝到一家老工厂作苦工，而是自愿流落街头。由于无辜被诬陷为汉堡店抢匪，他被作为抢劫帮凶而被判十年劳役。经过精心策划和准备，他成功逃出监狱，然后来到芝加哥，在那里，他在建筑行业中获得了成功，并且捕获了一位名叫玛丽的女孩的芳心，那个女孩说如果艾伦不与她结婚，她就会暴露他的罪行。在经过苦苦的挣扎之后，他终于摆脱了玛丽的纠缠。然后，他遇到了美丽的海伦并且爱上了她。但是，事情并不是想像的那么美好，反而变得更遭。他依然仍一直生活在再次被逮捕的阴影之中。司法制度原是为了保护好人惩罚坏人而设计，但当司法执行不公时，反而成为政府逼害无辜百姓的工具，人民被迫起而反抗，自己争取应有的权益。《逃亡》正是控诉这种现实的一部优秀电影，同时，它也是一部经典的犯罪片和黑色电影。通过完美的情节叙述和摄影风格以及优秀的剪辑技术，本片把一个严肃的社会问题轻松幽默地摆在了观众的面前。本片改编自萝伯特·e·贝纳斯的自传。贝纳斯为了吃上一点饭而偷了不到六美元的钱，因而被当作帮派分子被抓了起来。电影也基本上就是贝纳斯的亲身经历。影片开头的场景是詹姆斯·艾伦在一条轮船上，他刚刚从一战的战场上归来，身上缀满了军功章。这是对战争的嘲讽。,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8045,汉堡高地,1987,"[""Action"",""Drama"",""War""]",[],1,2.0,3.386052600261811,6.568,504.0,2.1989,汉堡高地 hamburger hill action drama war  这是一部典型美国英雄主义的影片。越战期间，许多像文森（安东尼•巴里奥 anthony barrile 饰）一样的怀有参战理想或各种不得不参战原因的年轻人来到了空降师，他们虽然同属一支部队，但是由于当时种族歧视盛行，部队里的气氛并不是那么和谐。  　　这天，空降师接到了一个任务，就是攻占阿士谷937山丘。当文森所在的空降部队降落到指定地点时，他们发现防守的北越军队在这里已经整装待发。于是，一场异常艰巨的拉锯战打响了。北越军人数上占了很多优势，美军伤亡惨重，但为了完成任务，原本互相心存芥蒂的不同人种的美军士兵都抛开了以往一切成见，齐心协力一起往上攻。经过了11次的攻击，他们终于占领了937山丘。因这里已经尸横遍野，所以士兵们称之为“汉堡高地”。,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
